i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction
17,5,0,2,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[80.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [20.0, 20.0], [20.0, 0.0], [100.0, 0.0], [100.0, 100.0], [80.0, 100.0], [80.0, 120.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 180.0], [100.0, 180.0], [100.0, 200.0], [-60.0, 200.0], [-60.0, 60.0], [-40.0, 60.0], [-40.0, 40.0], [-20.0, 40.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
17,5,0,3,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[-20.0, 100.0], [-20.0, 0.0], [80.0, 0.0], [80.0, 40.0], [100.0, 40.0], [100.0, 120.0], [0.0, 120.0], [0.0, 100.0], [-20.0, 100.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 20.0], [160.0, 20.0], [160.0, 200.0], [-20.0, 200.0], [-20.0, 160.0], [-40.0, 160.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [[40.0, -2.4492935982947065e-15], [-1.2246467991473533e-15, -20.0]], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
17,5,1,0,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [60.0, 100.0], [60.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 40.0], [160.0, 40.0], [160.0, 180.0], [140.0, 180.0], [140.0, 200.0], [-40.0, 200.0], [-40.0, 20.0], [0.0, 20.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [[2.4492935982947065e-15, 40.0], [20.0, -1.2246467991473533e-15]]]"
17,5,1,1,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[100.0, 20.0], [100.0, 120.0], [0.0, 120.0], [0.0, 80.0], [-20.0, 80.0], [-20.0, 0.0], [80.0, 0.0], [80.0, 20.0], [100.0, 20.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 40.0], [180.0, 40.0], [180.0, 80.0], [200.0, 80.0], [200.0, 200.0], [20.0, 200.0], [20.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [[-40.0, 2.4492935982947065e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], []]"
17,5,1,2,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[80.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [20.0, 20.0], [20.0, 0.0], [100.0, 0.0], [100.0, 100.0], [80.0, 100.0], [80.0, 120.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 40.0], [180.0, 40.0], [180.0, 180.0], [140.0, 180.0], [140.0, 200.0], [-20.0, 200.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
17,5,1,3,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[-20.0, 100.0], [-20.0, 0.0], [80.0, 0.0], [80.0, 40.0], [100.0, 40.0], [100.0, 120.0], [0.0, 120.0], [0.0, 100.0], [-20.0, 100.0]]","[[0.0, 0.0], [140.0, 0.0], [140.0, 20.0], [160.0, 20.0], [160.0, 40.0], [180.0, 40.0], [180.0, 60.0], [200.0, 60.0], [200.0, 200.0], [20.0, 200.0], [20.0, 160.0], [0.0, 160.0]]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [[40.0, -2.4492935982947065e-15], [-1.2246467991473533e-15, -20.0]], []]"
17,5,2,0,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [60.0, 100.0], [60.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0], [0.0, 0.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 140.0], [140.0, 140.0], [140.0, 160.0], [120.0, 160.0], [120.0, 180.0], [100.0, 180.0], [100.0, 200.0], [-40.0, 200.0], [-40.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0]","[[], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [[2.4492935982947065e-15, 40.0], [20.0, -1.2246467991473533e-15]]]"
17,5,2,1,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[100.0, 20.0], [100.0, 120.0], [0.0, 120.0], [0.0, 80.0], [-20.0, 80.0], [-20.0, 0.0], [80.0, 0.0], [80.0, 20.0], [100.0, 20.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 40.0], [200.0, 40.0], [200.0, 160.0], [160.0, 160.0], [160.0, 200.0], [20.0, 200.0], [20.0, 180.0], [0.0, 180.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], []]"
17,5,2,2,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[80.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [20.0, 20.0], [20.0, 0.0], [100.0, 0.0], [100.0, 100.0], [80.0, 100.0], [80.0, 120.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 140.0], [140.0, 140.0], [140.0, 180.0], [100.0, 180.0], [100.0, 200.0], [-20.0, 200.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [[-2.4492935982947065e-15, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
17,5,2,3,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[-20.0, 100.0], [-20.0, 0.0], [80.0, 0.0], [80.0, 40.0], [100.0, 40.0], [100.0, 120.0], [0.0, 120.0], [0.0, 100.0], [-20.0, 100.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 20.0], [200.0, 20.0], [200.0, 160.0], [160.0, 160.0], [160.0, 200.0], [20.0, 200.0], [20.0, 160.0], [0.0, 160.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-1.2246467991473533e-15, -20.0]], []]"
17,5,3,0,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [100.0, 0.0], [100.0, 100.0], [60.0, 100.0], [60.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [0.0, 20.0], [0.0, 0.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 180.0], [140.0, 180.0], [140.0, 200.0], [0.0, 200.0], [0.0, 160.0], [-40.0, 160.0], [-40.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [[-1.2246467991473533e-15, -20.0], [-20.0, 1.2246467991473533e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[2.4492935982947065e-15, 40.0], [20.0, -1.2246467991473533e-15]]]"
17,5,3,1,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[100.0, 20.0], [100.0, 120.0], [0.0, 120.0], [0.0, 80.0], [-20.0, 80.0], [-20.0, 0.0], [80.0, 0.0], [80.0, 20.0], [100.0, 20.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 40.0], [200.0, 40.0], [200.0, 200.0], [60.0, 200.0], [60.0, 180.0], [40.0, 180.0], [40.0, 160.0], [20.0, 160.0], [20.0, 140.0], [0.0, 140.0]]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], [], [[20.0, -1.2246467991473533e-15], [-1.2246467991473533e-15, -20.0]], []]"
17,5,3,2,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[80.0, 120.0], [-20.0, 120.0], [-20.0, 20.0], [20.0, 20.0], [20.0, 0.0], [100.0, 0.0], [100.0, 100.0], [80.0, 100.0], [80.0, 120.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 180.0], [140.0, 180.0], [140.0, 200.0], [20.0, 200.0], [20.0, 160.0], [-20.0, 160.0], [-20.0, 20.0], [0.0, 20.0]]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [], [[1.2246467991473533e-15, 20.0], [20.0, -1.2246467991473533e-15]]]"
17,5,3,3,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[-20.0, 100.0], [-20.0, 0.0], [80.0, 0.0], [80.0, 40.0], [100.0, 40.0], [100.0, 120.0], [0.0, 120.0], [0.0, 100.0], [-20.0, 100.0]]","[[0.0, 0.0], [180.0, 0.0], [180.0, 20.0], [200.0, 20.0], [200.0, 200.0], [60.0, 200.0], [60.0, 160.0], [20.0, 160.0], [20.0, 120.0], [0.0, 120.0]]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[[], [], [[-20.0, 1.2246467991473533e-15], [1.2246467991473533e-15, 20.0]], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], [[40.0, -2.4492935982947065e-15], [-1.2246467991473533e-15, -20.0]], []]"
17,6,0,0,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 0.0], [120.0, 0.0], [60.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [100.0, 120.0], [100.0, 200.0], [-100.0, 200.0], [-100.0, 160.0], [-40.0, 40.0], [-20.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [[1.2246467991473533e-15, 20.0], [40.0, 19.999999999999996]]]"
17,6,0,1,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 60.0], [120.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [160.0, 60.0], [160.0, 140.0], [40.0, 200.0], [-40.0, 200.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
17,6,0,2,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[120.0, 120.0], [0.0, 120.0], [60.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 80.0], [100.0, 200.0], [20.0, 200.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
17,6,0,3,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 60.0], [0.0, 120.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 200.0], [-40.0, 200.0], [-160.0, 140.0], [-160.0, 100.0], [-120.0, 80.0], [-120.0, 60.0]]","[1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [], [[20.000000000000004, 40.0], [20.0, -1.2246467991473533e-15]], []]"
17,6,1,0,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [120.0, 0.0], [60.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [60.0, 40.0], [80.0, 40.0], [140.0, 160.0], [140.0, 200.0], [-60.0, 200.0], [-60.0, 120.0]]","[1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 20.000000000000004], [1.2246467991473533e-15, 20.0]], [], [], [], [], []]"
17,6,1,1,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 60.0], [120.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [160.0, 60.0], [160.0, 80.0], [200.0, 100.0], [200.0, 140.0], [80.0, 200.0], [0.0, 200.0]]","[1, 1, 1, 0, 1, 1, 1, 1]","[[], [], [], [[-20.0, 1.2246467991473533e-15], [-19.999999999999996, 40.0]], [], [], [], []]"
17,6,1,2,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[120.0, 120.0], [0.0, 120.0], [60.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [160.0, 0.0], [160.0, 40.0], [200.0, 40.0], [200.0, 80.0], [140.0, 200.0], [60.0, 200.0], [0.0, 80.0]]","[1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [], []]"
17,6,1,3,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 60.0], [0.0, 120.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0], [80.0, 200.0], [0.0, 200.0], [-120.0, 140.0], [-120.0, 60.0]]","[1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [], []]"
17,6,2,0,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [120.0, 0.0], [60.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 120.0], [140.0, 160.0], [100.0, 160.0], [100.0, 200.0], [-60.0, 200.0], [-60.0, 120.0]]","[1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], []]"
17,6,2,1,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 60.0], [120.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [200.0, 60.0], [200.0, 100.0], [160.0, 120.0], [160.0, 140.0], [40.0, 200.0], [0.0, 200.0]]","[1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [[-20.000000000000004, -40.0], [-20.0, 1.2246467991473533e-15]], [], [], []]"
17,6,2,2,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[120.0, 120.0], [0.0, 120.0], [60.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 40.0], [140.0, 160.0], [120.0, 160.0], [100.0, 200.0], [60.0, 200.0], [0.0, 80.0]]","[1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [[-1.2246467991473533e-15, -20.0], [-40.0, -19.999999999999996]], [], [], []]"
17,6,2,3,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 60.0], [0.0, 120.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 160.0], [40.0, 160.0], [40.0, 200.0], [0.0, 200.0], [-120.0, 140.0], [-120.0, 60.0]]","[1, 1, 1, 0, 1, 1, 1, 1]","[[], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], [], []]"
17,6,3,0,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 0.0], [120.0, 0.0], [60.0, 120.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [140.0, 120.0], [140.0, 200.0], [-20.0, 200.0], [-20.0, 160.0], [-60.0, 160.0], [-60.0, 120.0]]","[1, 1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], [], []]"
17,6,3,1,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[120.0, 0.0], [120.0, 120.0], [0.0, 60.0], [120.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [200.0, 60.0], [200.0, 140.0], [80.0, 200.0], [40.0, 200.0], [40.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [], [[40.0, -2.4492935982947065e-15], [-2.4492935982947065e-15, -40.0]], []]"
17,6,3,2,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[120.0, 120.0], [0.0, 120.0], [60.0, 0.0], [120.0, 120.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 80.0], [140.0, 200.0], [100.0, 200.0], [80.0, 160.0], [60.0, 160.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [[40.0, -20.000000000000004], [-1.2246467991473533e-15, -20.0]], [], []]"
17,6,3,3,"[[0.0, 40.0], [0.0, 0.0], [80.0, 0.0], [80.0, 80.0], [40.0, 80.0], [40.0, 40.0], [0.0, 40.0]]","[[0.0, 120.0], [0.0, 0.0], [120.0, 60.0], [0.0, 120.0]]","[[0.0, 0.0], [80.0, 0.0], [80.0, 200.0], [40.0, 200.0], [-80.0, 140.0], [-80.0, 120.0], [-120.0, 100.0], [-120.0, 60.0]]","[1, 1, 1, 1, 1, 0, 1, 1]","[[], [], [], [], [], [[20.0, -1.2246467991473533e-15], [19.999999999999996, -40.0]], [], []]"
17,7,0,0,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [40.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [80.0, 80.0], [80.0, 160.0], [-80.0, 160.0], [-80.0, 120.0], [-40.0, 40.0], [-20.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [[1.2246467991473533e-15, 20.0], [40.0, 19.999999999999996]]]"
17,7,0,1,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[80.0, 0.0], [80.0, 80.0], [0.0, 40.0], [80.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 40.0], [120.0, 120.0], [40.0, 160.0], [-40.0, 160.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
17,7,0,2,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[80.0, 80.0], [0.0, 80.0], [40.0, 0.0], [80.0, 80.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 80.0], [80.0, 160.0], [0.0, 160.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 0]","[[], [], [], [], [], [], [], [[2.4492935982947065e-15, 40.0], [40.0, -2.4492935982947065e-15]]]"
17,7,0,3,"[[0.0, 0.0], [40.0, 0.0], [40.0, 80.0], [-40.0, 80.0], [-40.0, 40.0], [0.0, 40.0], [0.0, 0.0]]","[[0.0, 80.0], [0.0, 0.0], [80.0, 40.0], [0.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 160.0], [-40.0, 160.0], [-120.0, 120.0], [-120.0, 80.0], [-80.0, 60.0], [-80.0, 40.0]]","[1, 1, 1, 1, 1, 1, 0, 1]","[[], [], [], [], [], [], [[20.000000000000004, 40.0], [20.0, -1.2246467991473533e-15]], []]"
17,7,1,0,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 0.0], [80.0, 0.0], [40.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [60.0, 40.0], [80.0, 40.0], [120.0, 120.0], [120.0, 160.0], [-40.0, 160.0], [-40.0, 80.0]]","[1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 20.000000000000004], [1.2246467991473533e-15, 20.0]], [], [], [], [], []]"
17,7,1,1,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[80.0, 0.0], [80.0, 80.0], [0.0, 40.0], [80.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [120.0, 40.0], [120.0, 60.0], [160.0, 80.0], [160.0, 120.0], [80.0, 160.0], [0.0, 160.0]]","[1, 1, 1, 0, 1, 1, 1, 1]","[[], [], [], [[-20.0, 1.2246467991473533e-15], [-19.999999999999996, 40.0]], [], [], [], []]"
17,7,1,2,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[80.0, 80.0], [0.0, 80.0], [40.0, 0.0], [80.0, 80.0]]","[[0.0, 0.0], [120.0, 0.0], [120.0, 40.0], [160.0, 40.0], [160.0, 80.0], [120.0, 160.0], [40.0, 160.0], [0.0, 80.0]]","[1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [], []]"
17,7,1,3,"[[80.0, 40.0], [80.0, 80.0], [0.0, 80.0], [0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0]]","[[0.0, 80.0], [0.0, 0.0], [80.0, 40.0], [0.0, 80.0]]","[[0.0, 0.0], [40.0, 0.0], [40.0, 40.0], [80.0, 40.0], [80.0, 160.0], [0.0, 160.0], [-80.0, 120.0], [-80.0, 40.0]]","[1, 1, 0, 1, 1, 1, 1, 1]","[[], [], [[-40.0, 2.4492935982947065e-15], [2.4492935982947065e-15, 40.0]], [], [], [], [], []]"
17,7,2,0,"[[40.0, 80.0], [0.0, 80.0], [0.0, 0.0], [80.0, 0.0], [80.0, 40.0], [40.0, 40.0], [40.0, 80.0]]","[[0.0, 0.0], [80.0, 0.0], [40.0, 80.0], [0.0, 0.0]]","[[0.0, 0.0], [80.0, 0.0], [120.0, 80.0], [120.0, 120.0], [80.0, 120.0], [80.0, 160.0], [-40.0, 160.0], [-40.0, 80.0]]","[1, 1, 1, 1, 0, 1, 1, 1]","[[], [], [], [], [[-2.4492935982947065e-15, -40.0], [-40.0, 2.4492935982947065e-15]], [], [], []]"
